code,name,description,refreshed_at,from_date,to_date
ICE_T1,"WTI Crude Futures, Continuous Contract","Historical Futures Prices: WTI Crude Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ICE.",2020-02-20 03:26:30,2006-02-03,2020-02-19
ICE_T2,"WTI Crude Futures, Continuous Contract","Historical Futures Prices: WTI Crude Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ICE.",2020-02-20 03:26:30,2006-02-03,2020-02-19
ICE_T3,"WTI Crude Futures, Continuous Contract","Historical Futures Prices: WTI Crude Futures, Continuous Contract #3. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ICE.",2020-02-20 03:26:30,2006-02-03,2020-02-19
ICE_T4,"WTI Crude Futures, Continuous Contract","Historical Futures Prices: WTI Crude Futures, Continuous Contract #4. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ICE.",2020-02-20 03:26:30,2006-02-03,2020-02-19
ICE_T5,"WTI Crude Futures, Continuous Contract","Historical Futures Prices: WTI Crude Futures, Continuous Contract #5. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ICE.",2020-02-20 03:26:30,2006-02-03,2020-02-19
ICE_T6,"WTI Crude Futures, Continuous Contract","Historical Futures Prices: WTI Crude Futures, Continuous Contract #6. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ICE.",2020-02-20 03:26:30,2006-02-03,2020-02-19
ICE_T7,"WTI Crude Futures, Continuous Contract","Historical Futures Prices: WTI Crude Futures, Continuous Contract #7. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ICE.",2020-02-20 03:26:30,2006-02-03,2020-02-19
ICE_TF1,"Russell 2000 Index Mini Futures, Continuous Contract","Historical Futures Prices: Russell 2000 Index Mini Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ICE.",2018-06-18 23:26:32,2006-12-18,2018-06-15
ICE_TF2,"Russell 2000 Index Mini Futures, Continuous Contract","Historical Futures Prices: Russell 2000 Index Mini Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ICE.",2018-03-19 23:28:02,2006-12-18,2018-03-16
ICE_TFM1,"Endex Dutch TTF Gas Base Load Futures, Continuous Contract","Historical Futures Prices: Endex Dutch TTF Gas Base Load Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ICE.",2020-02-20 03:26:31,2013-10-07,2020-02-19
ICE_TFM2,"Endex Dutch TTF Gas Base Load Futures, Continuous Contract","Historical Futures Prices: Endex Dutch TTF Gas Base Load Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ICE.",2020-02-20 03:26:31,2013-10-07,2020-02-19
ICE_TIB1,"Brent-WTI Futures Spread, Continuous Contract","Historical Futures Prices: Brent-WTI Futures Spread, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ICE.",2020-02-20 03:26:31,2011-12-05,2020-02-19
ICE_TIB2,"Brent-WTI Futures Spread, Continuous Contract","Historical Futures Prices: Brent-WTI Futures Spread, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ICE.",2020-02-20 03:26:31,2011-12-05,2020-02-19
ICE_TIB3,"Brent-WTI Futures Spread, Continuous Contract","Historical Futures Prices: Brent-WTI Futures Spread, Continuous Contract #3. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ICE.",2020-02-20 03:26:31,2011-12-05,2020-02-19
ICE_TIB4,"Brent-WTI Futures Spread, Continuous Contract","Historical Futures Prices: Brent-WTI Futures Spread, Continuous Contract #4. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ICE.",2020-02-20 03:26:31,2011-12-05,2020-02-19
ICE_ULS1,"Low Sulphur Gasoil Futures, Continuous Contract #1 (ULS1) (Front Month)","Historical Futures Prices: Low Sulphur Gasoil Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ICE. For more on the roll algorithm used please see this page: http://www.quandl.com/futures/continuous.",2017-03-13 07:28:39,2011-09-16,2015-01-12
ICE_ULS2,"Low Sulphur Gasoil Futures, Continuous Contract #2 (ULS2)","Historical Futures Prices: Low Sulphur Gasoil Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ICE. For more on the roll algorithm used please see this page: http://www.quandl.com/futures/continuous.",2017-03-13 07:28:50,2011-09-16,2014-12-29
ICE_WA1,"Milling Wheat Futures, Continuous Contract #1 (WA1) (Front Month)","Historical Futures Prices: Milling Wheat Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ICE.",2017-10-28 23:29:48,2012-01-23,2017-10-25
ICE_WA10,"Milling Wheat Futures, Continuous Contract #10 (WA10)","Historical Futures Prices: Milling Wheat Futures, Continuous Contract #10. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ICE.",2017-03-15 23:29:03,2014-12-29,2017-03-14
ICE_WA2,"Milling Wheat Futures, Continuous Contract #2 (WA2)","Historical Futures Prices: Milling Wheat Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ICE.",2017-10-28 23:29:48,2012-01-23,2017-10-25
ICE_WA3,"Milling Wheat Futures, Continuous Contract #3 (WA3)","Historical Futures Prices: Milling Wheat Futures, Continuous Contract #3. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ICE.",2017-10-28 23:29:48,2012-01-23,2017-10-25
ICE_WA4,"Milling Wheat Futures, Continuous Contract #4 (WA4)","Historical Futures Prices: Milling Wheat Futures, Continuous Contract #4. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ICE.",2017-10-28 23:29:48,2012-01-23,2017-10-25
ICE_WA5,"Milling Wheat Futures, Continuous Contract #5 (WA5)","Historical Futures Prices: Milling Wheat Futures, Continuous Contract #5. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ICE.",2017-10-28 23:29:47,2012-01-23,2017-10-25
ICE_WA6,"Milling Wheat Futures, Continuous Contract #6 (WA6)","Historical Futures Prices: Milling Wheat Futures, Continuous Contract #6. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ICE.",2017-10-28 23:29:47,2012-01-23,2017-10-25
ICE_WA7,"Milling Wheat Futures, Continuous Contract #7 (WA7)","Historical Futures Prices: Milling Wheat Futures, Continuous Contract #7. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ICE.",2017-10-16 23:29:43,2014-12-29,2017-10-13
ICE_WA8,"Milling Wheat Futures, Continuous Contract #8 (WA8)","Historical Futures Prices: Milling Wheat Futures, Continuous Contract #8. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ICE.",2017-07-17 23:34:28,2014-12-29,2017-07-14
ICE_WA9,"Milling Wheat Futures, Continuous Contract #9 (WA9)","Historical Futures Prices: Milling Wheat Futures, Continuous Contract #9. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ICE.",2017-05-15 23:36:32,2014-12-29,2017-05-12
ICE_Y1,"UK Base Electricity Futures, Continuous Contract #1 (Y1) (Front Month)","Historical Futures Prices: UK Base Electricity Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ICE. For more on the roll algorithm used please see this page: https://www.quandl.com/collections/futures/continuous.",2017-03-13 07:28:38,2004-09-14,2015-11-19
ICE_Y10,"UK Base Electricity Futures, Continuous Contract #10 (Y10)","Historical Futures Prices: UK Base Electricity Futures, Continuous Contract #10. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ICE. For more on the roll algorithm used please see this page: http://www.quandl.com/futures/continuous.",2017-03-13 07:28:49,2014-11-14,2014-11-21
ICE_Y2,"UK Base Electricity Futures, Continuous Contract #2 (Y2)","Historical Futures Prices: UK Base Electricity Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ICE. For more on the roll algorithm used please see this page: https://www.quandl.com/collections/futures/continuous.",2017-03-13 07:28:38,2004-09-14,2015-11-19
ICE_Y3,"UK Base Electricity Futures, Continuous Contract #3 (Y3)","Historical Futures Prices: UK Base Electricity Futures, Continuous Contract #3. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ICE. For more on the roll algorithm used please see this page: http://www.quandl.com/futures/continuous.",2017-03-13 07:28:49,2014-11-14,2014-11-21
ICE_Y4,"UK Base Electricity Futures, Continuous Contract #4 (Y4)","Historical Futures Prices: UK Base Electricity Futures, Continuous Contract #4. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ICE. For more on the roll algorithm used please see this page: http://www.quandl.com/futures/continuous.",2017-03-13 07:28:38,2014-11-14,2014-11-21
ICE_Y5,"UK Base Electricity Futures, Continuous Contract #5 (Y5)","Historical Futures Prices: UK Base Electricity Futures, Continuous Contract #5. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ICE. For more on the roll algorithm used please see this page: http://www.quandl.com/futures/continuous.",2017-03-13 07:28:38,2014-11-14,2014-11-21
ICE_Y6,"UK Base Electricity Futures, Continuous Contract #6 (Y6)","Historical Futures Prices: UK Base Electricity Futures, Continuous Contract #6. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ICE. For more on the roll algorithm used please see this page: http://www.quandl.com/futures/continuous.",2017-03-13 07:28:40,2014-11-14,2014-11-21
ICE_Y7,"UK Base Electricity Futures, Continuous Contract #7 (Y7)","Historical Futures Prices: UK Base Electricity Futures, Continuous Contract #7. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ICE. For more on the roll algorithm used please see this page: http://www.quandl.com/futures/continuous.",2017-03-13 07:28:49,2014-11-14,2014-11-21
ICE_Y8,"UK Base Electricity Futures, Continuous Contract #8 (Y8)","Historical Futures Prices: UK Base Electricity Futures, Continuous Contract #8. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ICE. For more on the roll algorithm used please see this page: http://www.quandl.com/futures/continuous.",2017-03-13 07:28:50,2014-11-14,2014-11-21
ICE_Y9,"UK Base Electricity Futures, Continuous Contract #9 (Y9)","Historical Futures Prices: UK Base Electricity Futures, Continuous Contract #9. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ICE. For more on the roll algorithm used please see this page: http://www.quandl.com/futures/continuous.",2017-03-13 07:28:50,2014-11-14,2014-11-21
ICE_ZJ1,"New Zealand Dollar/Japanese Yen Futures, Continuous Contract","Historical Futures Prices: New Zealand Dollar/Japanese Yen Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ICE.",2020-02-20 03:26:31,2006-07-28,2020-02-19
ICE_ZJ2,"New Zealand Dollar/Japanese Yen Futures, Continuous Contract","Historical Futures Prices: New Zealand Dollar/Japanese Yen Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ICE.",2020-02-20 03:26:31,2006-07-28,2020-02-19
ICE_ZR1,"US Dollar/South African Rand Futures, Continuous Contract","Historical Futures Prices: US Dollar/South African Rand Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ICE.",2020-02-20 03:26:31,2004-01-02,2020-02-19
ICE_ZR2,"US Dollar/South African Rand Futures, Continuous Contract","Historical Futures Prices: US Dollar/South African Rand Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from ICE.",2020-02-20 03:26:31,2004-01-02,2020-02-19
LIFFE_AXF1,"AEX Dividend Index Futures, Continuous Contract #1 (AXF1) (Front Month)","Historical Futures Prices: AEX Dividend Index Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,2013-10-08,2020-02-19
LIFFE_AXF2,"AEX Dividend Index Futures, Continuous Contract #2 (AXF2)","Historical Futures Prices: AEX Dividend Index Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,2013-10-08,2020-02-19
LIFFE_BXF1,"BEL 20 Index Futures, Continuous Contract #1 (BXF1) (Front Month)","Historical Futures Prices: BEL 20 Index Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,2013-10-08,2020-02-19
LIFFE_BXF2,"BEL 20 Index Futures, Continuous Contract #2 (BXF2)","Historical Futures Prices: BEL 20 Index Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,2013-11-16,2020-02-19
LIFFE_C1,"Cocoa Futures, Continuous Contract #1 (C1) (Front Month)","Historical Futures Prices: Cocoa Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:07,1993-09-01,2020-02-19
LIFFE_C2,"Cocoa Futures, Continuous Contract #2 (C2)","Historical Futures Prices: Cocoa Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:07,1993-09-01,2020-02-19
LIFFE_C3,"Cocoa Futures, Continuous Contract #3 (C3)","Historical Futures Prices: Cocoa Futures, Continuous Contract #3. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,1993-09-01,2020-02-19
LIFFE_C4,"Cocoa Futures, Continuous Contract #4 (C4)","Historical Futures Prices: Cocoa Futures, Continuous Contract #4. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,1993-09-01,2020-02-19
LIFFE_EBM1,"Milling Wheat Futures, Continuous Contract #1 (EBM1) (Front Month)","Historical Futures Prices: Milling Wheat Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:07,2013-10-08,2020-02-19
LIFFE_EBM2,"Milling Wheat Futures, Continuous Contract #2 (EBM2)","Historical Futures Prices: Milling Wheat Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:07,2013-10-08,2020-02-19
LIFFE_EBM3,"Milling Wheat Futures, Continuous Contract #3 (EBM3)","Historical Futures Prices: Milling Wheat Futures, Continuous Contract #3. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:07,2013-10-08,2020-02-19
LIFFE_EBM4,"Milling Wheat Futures, Continuous Contract #4 (EBM4)","Historical Futures Prices: Milling Wheat Futures, Continuous Contract #4. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:07,2013-10-08,2020-02-19
LIFFE_EBM5,"Milling Wheat Futures, Continuous Contract #5 (EBM5)","Historical Futures Prices: Milling Wheat Futures, Continuous Contract #5. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:07,2013-10-08,2020-02-19
LIFFE_EBM6,"Milling Wheat Futures, Continuous Contract #6 (EBM6)","Historical Futures Prices: Milling Wheat Futures, Continuous Contract #6. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:07,2013-10-08,2020-02-19
LIFFE_ECO1,"Rapeseed Futures, Continuous Contract #1 (ECO1) (Front Month)","Historical Futures Prices: Rapeseed Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:07,2013-10-08,2020-02-19
LIFFE_ECO2,"Rapeseed Futures, Continuous Contract #2 (ECO2)","Historical Futures Prices: Rapeseed Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:07,2013-10-08,2020-02-19
LIFFE_ECO3,"Rapeseed Futures, Continuous Contract #3 (ECO3)","Historical Futures Prices: Rapeseed Futures, Continuous Contract #3. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:07,2013-10-08,2020-02-19
LIFFE_ECO4,"Rapeseed Futures, Continuous Contract #4 (ECO4)","Historical Futures Prices: Rapeseed Futures, Continuous Contract #4. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:07,2013-10-08,2020-02-19
LIFFE_ECO5,"Rapeseed Futures, Continuous Contract #5 (ECO5)","Historical Futures Prices: Rapeseed Futures, Continuous Contract #5. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:07,2013-10-08,2020-02-19
LIFFE_ECO6,"Rapeseed Futures, Continuous Contract #6 (ECO6)","Historical Futures Prices: Rapeseed Futures, Continuous Contract #6. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:07,2013-10-08,2020-02-19
LIFFE_ECO7,"Rapeseed Futures, Continuous Contract #7 (ECO7)","Historical Futures Prices: Rapeseed Futures, Continuous Contract #7. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:07,2013-10-08,2020-02-19
LIFFE_ECO8,"Rapeseed Futures, Continuous Contract #8 (ECO8)","Historical Futures Prices: Rapeseed Futures, Continuous Contract #8. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-03 19:27:58,2013-10-08,2020-01-31
LIFFE_EMA1,"Corn Futures, Continuous Contract #1 (EMA1) (Front Month)","Historical Futures Prices: Corn Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:07,2013-10-08,2020-02-19
LIFFE_EMA10,"Corn Futures, Continuous Contract #10 (EMA10)","Historical Futures Prices: Corn Futures, Continuous Contract #10. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-01-13 19:27:38,2013-10-08,2020-01-10
LIFFE_EMA2,"Corn Futures, Continuous Contract #2 (EMA2)","Historical Futures Prices: Corn Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:07,2013-10-08,2020-02-19
LIFFE_EMA3,"Corn Futures, Continuous Contract #3 (EMA3)","Historical Futures Prices: Corn Futures, Continuous Contract #3. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:07,2013-10-08,2020-02-19
LIFFE_EMA4,"Corn Futures, Continuous Contract #4 (EMA4)","Historical Futures Prices: Corn Futures, Continuous Contract #4. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:07,2013-10-08,2020-02-19
LIFFE_EMA5,"Corn Futures, Continuous Contract #5 (EMA5)","Historical Futures Prices: Corn Futures, Continuous Contract #5. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:07,2013-10-08,2020-02-19
LIFFE_EMA6,"Corn Futures, Continuous Contract #6 (EMA6)","Historical Futures Prices: Corn Futures, Continuous Contract #6. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:07,2013-10-08,2020-02-19
LIFFE_EMA7,"Corn Futures, Continuous Contract #7 (EMA7)","Historical Futures Prices: Corn Futures, Continuous Contract #7. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:07,2013-10-08,2020-02-19
LIFFE_EMA8,"Corn Futures, Continuous Contract #8 (EMA8)","Historical Futures Prices: Corn Futures, Continuous Contract #8. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,2013-10-08,2020-02-19
LIFFE_EMA9,"Corn Futures, Continuous Contract #9 (EMA9)","Historical Futures Prices: Corn Futures, Continuous Contract #9. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:07,2013-10-08,2020-02-19
LIFFE_EO31,"Three Month EONIA Swap Index Futures, Continuous Contract #1 (EO31) (Front Month)","Historical Futures Prices: Three Month EONIA Swap Index Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE. For more on the roll algorithm used please see this page: http://www.quandl.com/futures/continuous.",2017-03-13 07:28:49,2015-01-02,2015-01-06
LIFFE_EO32,"Three Month EONIA Swap Index Futures, Continuous Contract #2 (EO32)","Historical Futures Prices: Three Month EONIA Swap Index Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE. For more on the roll algorithm used please see this page: http://www.quandl.com/futures/continuous.",2017-03-13 07:28:50,2015-01-02,2015-01-06
LIFFE_EOB1,"Malting Barley Futures, Continuous Contract #1 (EOB1) (Front Month)","Historical Futures Prices: Malting Barley Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE. For more on the roll algorithm used please see this page: https://www.quandl.com/collections/futures/continuous.",2017-03-13 07:28:49,2013-10-08,2015-07-28
LIFFE_EOB2,"Malting Barley Futures, Continuous Contract #2 (EOB2)","Historical Futures Prices: Malting Barley Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE. For more on the roll algorithm used please see this page: https://www.quandl.com/collections/futures/continuous.",2017-03-13 07:28:49,2013-10-08,2015-07-27
LIFFE_EOB3,"Malting Barley Futures, Continuous Contract #3 (EOB3)","Historical Futures Prices: Malting Barley Futures, Continuous Contract #3. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE. For more on the roll algorithm used please see this page: https://www.quandl.com/collections/futures/continuous.",2017-03-13 07:28:38,2013-10-08,2015-07-24
LIFFE_EOB4,"Malting Barley Futures, Continuous Contract #4 (EOB4)","Historical Futures Prices: Malting Barley Futures, Continuous Contract #4. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE. For more on the roll algorithm used please see this page: https://www.quandl.com/collections/futures/continuous.",2017-03-13 07:28:45,2013-10-08,2015-07-21
LIFFE_EOB5,"Malting Barley Futures, Continuous Contract #5 (EOB5)","Historical Futures Prices: Malting Barley Futures, Continuous Contract #5. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE. For more on the roll algorithm used please see this page: https://www.quandl.com/collections/futures/continuous.",2017-03-13 07:28:50,2013-10-08,2015-07-20
LIFFE_EOB6,"Malting Barley Futures, Continuous Contract #6 (EOB6)","Historical Futures Prices: Malting Barley Futures, Continuous Contract #6. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE. For more on the roll algorithm used please see this page: http://www.quandl.com/futures/continuous.",2017-03-13 07:28:38,2013-10-08,2015-05-04
LIFFE_EOB7,"Malting Barley Futures, Continuous Contract #7 (EOB7)","Historical Futures Prices: Malting Barley Futures, Continuous Contract #7. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE. For more on the roll algorithm used please see this page: http://www.quandl.com/futures/continuous.",2017-03-13 07:28:51,2013-10-08,2015-03-27
LIFFE_EOB8,"Malting Barley Futures, Continuous Contract #8 (EOB8)","Historical Futures Prices: Malting Barley Futures, Continuous Contract #8. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE. For more on the roll algorithm used please see this page: http://www.quandl.com/futures/continuous.",2017-03-13 07:28:48,2013-10-08,2015-01-20
LIFFE_EON1,"One Month Euro Overnight Rate, Continuous Contract #1 (EON1) (Front Month)","Historical Futures Prices: One Month Euro Overnight Rate, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,2013-10-08,2020-02-19
LIFFE_EON2,"One Month Euro Overnight Rate, Continuous Contract #2 (EON2)","Historical Futures Prices: One Month Euro Overnight Rate, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,2013-10-08,2020-02-19
LIFFE_EPE1,"FTSE EPRA/NAREIT Euro Zone Index Futures, Continuous Contract #1 (EPE1) (Front Month)","Historical Futures Prices: FTSE EPRA/NAREIT Euro Zone Index Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,2013-10-08,2020-02-19
LIFFE_EPE2,"FTSE EPRA/NAREIT Euro Zone Index Futures, Continuous Contract #2 (EPE2)","Historical Futures Prices: FTSE EPRA/NAREIT Euro Zone Index Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,2013-10-08,2020-02-19
LIFFE_EPL1,"Skimmed Milk Powder Futures, Continuous Contract #1 (EPL1) (Front Month)","Historical Futures Prices: Skimmed Milk Powder Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE. For more on the roll algorithm used please see this page: http://www.quandl.com/futures/continuous.",2017-03-13 07:28:38,2013-10-08,2015-01-06
LIFFE_EPL2,"Skimmed Milk Powder Futures, Continuous Contract #2 (EPL2)","Historical Futures Prices: Skimmed Milk Powder Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE. For more on the roll algorithm used please see this page: http://www.quandl.com/futures/continuous.",2017-03-13 07:28:51,2013-10-08,2014-11-06
LIFFE_EPR1,"FTSE EPRA/NAREIT Europe Index Futures, Continuous Contract #1 (EPR1) (Front Month)","Historical Futures Prices: FTSE EPRA/NAREIT Europe Index Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,2013-10-08,2020-02-19
LIFFE_EPR2,"FTSE EPRA/NAREIT Europe Index Futures, Continuous Contract #2 (EPR2)","Historical Futures Prices: FTSE EPRA/NAREIT Europe Index Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,2013-10-08,2020-02-19
LIFFE_FCE1,"CAC40 Index Futures, Continuous Contract #1 (FCE1) (Front Month)","Historical Futures Prices: CAC40 Index Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,2008-12-22,2020-02-19
LIFFE_FCE2,"CAC40 Index Futures, Continuous Contract #2 (FCE2)","Historical Futures Prices: CAC40 Index Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,1999-04-01,2020-02-19
LIFFE_FCE3,"CAC40 Index Futures, Continuous Contract #3 (FCE3)","Historical Futures Prices: CAC40 Index Futures, Continuous Contract #3. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,1999-04-01,2020-02-19
LIFFE_FEF1,"FTSEUROFIRST 80 Index Futures, Continuous Contract #1 (FEF1) (Front Month)","Historical Futures Prices: FTSEUROFIRST 80 Index Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,2013-10-08,2020-02-19
LIFFE_FEF2,"FTSEUROFIRST 80 Index Futures, Continuous Contract #2 (FEF2)","Historical Futures Prices: FTSEUROFIRST 80 Index Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,2013-10-08,2020-02-19
LIFFE_FEO1,"FTSEUROFIRST 100 Index Futures, Continuous Contract #1 (FEO1) (Front Month)","Historical Futures Prices: FTSEUROFIRST 100 Index Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,2013-10-08,2020-02-19
LIFFE_FEO2,"FTSEUROFIRST 100 Index Futures, Continuous Contract #2 (FEO2)","Historical Futures Prices: FTSEUROFIRST 100 Index Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,2013-10-08,2020-02-19
LIFFE_FMX1,"AMX Index Futures, Continuous Contract #1 (FMX1) (Front Month)","Historical Futures Prices: AMX Index Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from LIFFE.",2020-02-20 19:28:08,2015-01-19,2020-02-19
